AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2015/2016;5001;Pisa;27;Scienze e Tecnologie per l'Ambiente;50;50026;9;F;6
2015/2016;5001;Pisa;27;Scienze e Tecnologie per l'Ambiente;50;50026;9;M;6
2015/2016;5001;Pisa;27;Scienze Naturali;50;50026;9;M;6
2015/2016;5001;Pisa;84/S;Consulenza Professionale alle Aziende;50;50026;7;F;6
2015/2016;5001;Pisa;84/S;Management & Controllo;50;50026;7;F;6
2015/2016;5001;Pisa;9;Ingegneria Informatica;50;50026;12;F;6
2015/2016;5001;Pisa;95/S;Storia dell'Arte;50;50026;2;F;6
2015/2016;5001;Pisa;99999;Lingue e letterature straniere moderne;50;50026;4;F;6
2015/2016;5001;Pisa;99999;Odontoiatria e protesi dentaria;50;50026;14;F;6
2015/2016;5001;Pisa;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;50;50026;14;M;6
2015/2016;5001;Pisa;LM-14;Letterature e Filologie Europee;50;50026;3;M;6
2015/2016;5001;Pisa;LM-24;Ingegneria Edile;50;50026;11;M;6
2015/2016;5001;Pisa;LM-70;Biosicurezza e Qualita degli Alimenti;50;50026;13;M;6
2015/2016;5001;Pisa;LM-8;Biotecnologie Molecolari e Industriali;50;50026;9;M;6
2015/2016;5001;Pisa;LM-81;Scienze per la Pace: Cooperazione Internazionale e Trasformazione dei Conflitti;50;50026;5;M;6
2015/2016;5001;Pisa;LM-87;Sociologia e Politiche Sociali;50;50026;14;M;6
2015/2016;5001;Pisa;SNT2;Corso di Laurea in Podologia (Abilitante alla Professione Sanitaria di Podologo);50;50026;14;M;6
2015/2016;5001;Pisa;SNT3;Corso di Laurea in Dietistica (Abilitante alla Professione Sanitaria di Dietista);50;50026;14;F;6
2015/2016;5201;Siena;13;Scienze per i Beni Culturali;51;51002;2;F;6
2015/2016;5201;Siena;16;Geotecnologie;51;51033;9;M;6
2015/2016;5201;Siena;19;Scienze dell'Amministrazione;52;52032;5;F;6
2015/2016;5201;Siena;26;Scienza e Teoria dell'Informatica;52;52032;10;M;6
2015/2016;5201;Siena;28;Economia e Commercio;52;52032;7;F;6
2015/2016;5201;Siena;57/S;Programmazione e Gestione delle Politiche e dei Servizi Sociali;52;52032;14;F;6
2015/2016;5201;Siena;6/S;Biologia Sanitaria;52;52032;9;F;6
2015/2016;5201;Siena;84/S;Economia e Gestione degli Intermediari Finanziari;52;52032;7;F;6
2015/2016;5201;Siena;9;Ingegneria Gestionale;52;52032;12;M;6
2015/2016;5201;Siena;99999;Conservazione dei beni culturali;51;51002;2;F;6
2015/2016;5201;Siena;L-11;Lingue, Letterature e Culture Moderne;52;52032;4;F;6
2015/2016;5201;Siena;L-16;Scienze dell'Amministrazione;52;52032;5;M;6
2015/2016;5201;Siena;L-42;Scienze Umane. Storia, Filosofia, Antropologia;52;52032;3;F;6
2015/2016;5201;Siena;LM-74;Geoscienze e Geologia Applicata;52;52032;9;F;6
2015/2016;5202;Siena Stranieri;L-10;Lingua e Cultura Italiana/Insegnamento dell'Italiano a Stranieri;52;52032;3;M;6
2015/2016;5401;Perugia;1;Corso di Laurea in Biotecnologie;54;54039;9;F;6
2015/2016;5401;Perugia;14;Scienze della Comunicazione;54;54039;5;M;6
2015/2016;5401;Perugia;17;Corso di Laurea in Economia e Gestione dei Servizi Turistici;54;54001;7;M;6
2015/2016;5401;Perugia;17;Corso di Laurea in Economia e Legislazione d'Impresa;54;54039;7;M;6
2015/2016;5401;Perugia;2;Funzionario Giudiziario e Amministrativo;54;54039;8;F;6
2015/2016;5401;Perugia;20;Scienze Agrarie ed Ambientali;54;54039;13;M;6
2015/2016;5401;Perugia;27;Corso di Laurea in Scienze Naturali;54;54039;9;F;6
2015/2016;5401;Perugia;9;Corso di Laurea in Ingegneria Informatica e delle Telecomunicazioni (Orvieto);55;55023;12;M;6
2015/2016;5401;Perugia;9;Corso di Laurea in Ingegneria Informatica ed Elettronica;54;54039;12;F;6
2015/2016;5401;Perugia;L-12;Lingue e Culture Straniere e Mediazione Linguistica;54;54039;4;M;6
2015/2016;5401;Perugia;L-12;Mediazione Linguistica Applicata;54;54039;4;F;6
2015/2016;5401;Perugia;L-18;Economia Aziendale (Sede di Terni);55;55032;7;M;6
2015/2016;5401;Perugia;LM-17;Fisica;54;54039;9;F;6
2015/2016;5401;Perugia;LM-2;Archeologia e Civilta Classiche;54;54039;3;M;6
2015/2016;5401;Perugia;LM-6;Scienze Biomolecolari Applicate;54;54039;9;M;6
2015/2016;5401;Perugia;LM-63;Scienze della Politica e del Governo;54;54039;5;M;6
2015/2016;5401;Perugia;LM-63;Scienze della Politica e dell'Amministrazione;54;54039;5;M;6
2015/2016;5401;Perugia;LM-68;Scienze e Tecniche dello Sport e delle Attività Motorie Preventive e Adattate;54;54039;15;M;6
2015/2016;5403;Perugia Stranieri;LM-38;Italprom - Promozione dell'Italia all'Estero;54;54039;4;M;6
2015/2016;5403;Perugia Stranieri;LM-81;Relazioni Internazionali e Cooperazione allo Sviluppo;54;54039;5;F;6
2015/2016;5601;Tuscia;13;Beni Culturali;56;56059;2;M;6
2015/2016;5601;Tuscia;20;Scienze Forestali e Ambientali;56;56059;13;M;6
2015/2016;5801;Roma La Sapienza;10;Ingegneria Aerospaziale;58;58091;12;F;6
2015/2016;5801;Roma La Sapienza;10;Ingegneria Meccanica;58;58091;12;F;6
2015/2016;5801;Roma La Sapienza;104/S;Scienze della Traduzione;58;58091;4;F;6
2015/2016;5801;Roma La Sapienza;104/S;Traduzione (Traduzione Letteraria e Traduzione Tecnico-Scientifica);58;58091;4;F;6
2015/2016;5801;Roma La Sapienza;17;Management, Innovazione Economico-Finanziaria e Diritto d'Impresa;59;59011;7;M;6
2015/2016;5801;Roma La Sapienza;23/S;Informatica;58;58091;10;M;6
2015/2016;5801;Roma La Sapienza;34;Discipline della Ricerca Psicologico-Sociale;58;58091;6;F;6
2015/2016;5801;Roma La Sapienza;34;Discipline della Ricerca Psicologico-Sociale;58;58091;6;M;6
2015/2016;5801;Roma La Sapienza;34;Scienze e Tecniche Psicologico-Sociali della Comunicazione e del Marketing;58;58091;6;M;6
2015/2016;5801;Roma La Sapienza;34;Scienze e Tecniche Psicologico-Sociali di Analisi e Intervento Nel Lavoro, nelle Organizzazioni, nelle Istituzioni;58;58091;6;M;6
2015/2016;5801;Roma La Sapienza;36;Scienze Sociali per il Governo, l'Organizzazione e le Risorse Umane;58;58091;5;M;6
2015/2016;5801;Roma La Sapienza;36/S;Ingegneria Meccanica;58;58091;12;M;6
2015/2016;5801;Roma La Sapienza;38;Scienze Storico-Religiose;58;58091;3;M;6
2015/2016;5801;Roma La Sapienza;39;Scienze del Turismo;58;58091;7;M;6
2015/2016;5801;Roma La Sapienza;4;Ingegneria Edile;57;57059;11;F;6
2015/2016;5801;Roma La Sapienza;4/S;Architettura - Progettazione Architettonica e Urbana;58;58091;11;F;6
2015/2016;5801;Roma La Sapienza;4/S;Architettura ( Restauro);58;58091;11;F;6
2015/2016;5801;Roma La Sapienza;42;Arredamento e Architettura degli Interni;58;58091;2;F;6
2015/2016;5801;Roma La Sapienza;42;Disegno Industriale;58;58091;2;F;6
2015/2016;5801;Roma La Sapienza;95/S;Studi Storico-Artistici;58;58091;2;F;6
2015/2016;5801;Roma La Sapienza;99999;Ingegneria informatica;58;58091;12;M;6
2015/2016;5801;Roma La Sapienza;99999;Scienze geologiche;58;58091;9;F;6
2015/2016;5801;Roma La Sapienza;L-1;Archeologia e Culture dell'Oriente e dell'Occidente;58;58091;2;M;6
2015/2016;5801;Roma La Sapienza;L-21;Urbanistica e Sistemi Informativi Territoriali;58;58091;11;F;6
2015/2016;5801;Roma La Sapienza;LM/SNT3;Scienze delle Professioni Sanitarie Tecniche Assistenziali;58;58091;14;M;6
2015/2016;5801;Roma La Sapienza;LM-20;Ingegneria Astronautica;58;58091;12;M;6
2015/2016;5801;Roma La Sapienza;LM-25;Ingegneria Automatica;58;58091;12;F;6
2015/2016;5801;Roma La Sapienza;LM-60;Scienze del Mare e del Paesaggio Naturale;58;58091;9;F;6
2015/2016;5801;Roma La Sapienza;LM-65;Forme e Tecniche dello Spettacolo;58;58091;2;F;6
2015/2016;5801;Roma La Sapienza;LM-90;Legislazione dell’Unione Europea, Mercati e Regolamentazione;58;58091;5;M;6
2015/2016;5802;Roma Tor Vergata;14;Scienze della Comunicazione;58;58091;5;F;6
2015/2016;5802;Roma Tor Vergata;25;Fisica;58;58091;9;M;6
2015/2016;5802;Roma Tor Vergata;25;Scienza dei Materiali;58;58091;9;M;6
2015/2016;5802;Roma Tor Vergata;4/S;Ingegneria Edile - Architettura;58;58091;11;F;6
2015/2016;5802;Roma Tor Vergata;5;Lettere;58;58091;3;M;6
2015/2016;5802;Roma Tor Vergata;69/S;Scienze della Nutrizione Umana;58;58091;9;F;6
2015/2016;5802;Roma Tor Vergata;L-3;Discipline e Arti della Musica e dello Spettacolo;58;58091;2;M;6
2015/2016;5802;Roma Tor Vergata;L-8;Ingegneria delle Telecomunicazioni;58;58091;12;M;6
2015/2016;5802;Roma Tor Vergata;LM-8;Biotechnology - Biotecnologie;58;58091;9;F;6
2015/2016;5802;Roma Tor Vergata;LM-85;Scienze Pedagogiche;58;58091;1;M;6
2015/2016;5803;Roma LUMSA;15;Scienze Politiche, Sociali e Internazionali;58;58091;5;M;6
2015/2016;5803;Roma LUMSA;L-39;Scienze del Servizio Sociale e del No Profit - Sede di Palermo;82;82053;14;M;6
2015/2016;5803;Roma LUMSA;L-39;Scienze del Servizio Sociale e del No Profit - Sede di Taranto;73;73027;14;F;6
2015/2016;5806;Roma Foro Italico;75/S;Scienza e Tecnica dello Sport;58;58091;15;M;6
2015/2016;5807;Roma Tre;32;Matematica;58;58091;9;M;6
2015/2016;5807;Roma Tre;38;Scienze Storiche, del Territorio e per la Cooperazione Internazionale;58;58091;3;F;6
2015/2016;5807;Roma Tre;6;Discipline del Servizio Sociale Ad Indirizzo Formativo Europeo;58;58091;14;F;6
2015/2016;5807;Roma Tre;99999;Architettura;58;58091;11;M;6
2015/2016;5810;Roma Marconi - telematica;20;Scienze e Tecnologie Agrarie;58;58091;13;M;6
2015/2016;5812;Roma Europea;L-5;Filosofia;58;58091;3;M;6
2015/2016;5812;Roma Europea;LM-84;Storia della Civilta Cristiana;58;58091;3;F;6
2015/2016;5815;Roma UNICUSANO - telematica;LM-33;Ingegneria Meccanica;58;58091;12;F;6
2015/2016;5816;Roma San Raffaele - telematica;33;Scienze Motorie;15;15146;15;M;6
2015/2016;5816;Roma San Raffaele - telematica;L-16;Scienza dell'Amministrazione e dell'Organizzazione;58;58091;5;F;6
2015/2016;5817;Roma Link Campus;L-16;Scienze della Politica e dei Rapporti Internazionali;58;58091;5;F;6
2015/2016;6001;Cassino;17;Economia e Amministrazione delle Imprese;60;60019;7;M;6
2015/2016;6001;Cassino;L-1;Valorizzazione dei Beni Culturali;60;60038;2;F;6
2015/2016;6001;Cassino;LM-28;Ingegneria Elettrica;60;60019;12;F;6
2015/2016;6001;Cassino;LM-32;Ingegneria Informatica;60;60019;12;F;6
2015/2016;6201;Sannio;1;Biotecnologie;62;62008;9;M;6
2015/2016;6201;Sannio;2;Operatore Giuridico di Impresa;62;62008;8;F;6
2015/2016;6301;Napoli Federico II;10;Corso di Laurea in Ingegneria Chimica;63;63049;12;F;6
2015/2016;6301;Napoli Federico II;25;Corso di Laurea in Fisica;63;63049;9;M;6
2015/2016;6301;Napoli Federico II;28;Corso di Laurea in Economia delle Imprese e dei Mercati;63;63049;7;M;6
2015/2016;6301;Napoli Federico II;28;Corso di Laurea in Economia e Diritto dell'Impresa e delle Amministrazioni;63;63049;7;F;6
2015/2016;6301;Napoli Federico II;28;Corso di Laurea in Economia e Diritto dell'Impresa e delle Amministrazioni;63;63049;7;M;6
2015/2016;6301;Napoli Federico II;29;Corso di Laurea in Filosofia;63;63049;3;M;6
2015/2016;6301;Napoli Federico II;32;Corso di Laurea in Matematica;63;63049;9;M;6
2015/2016;6301;Napoli Federico II;99999;Farmacia;63;63049;14;M;6
2015/2016;6301;Napoli Federico II;99999;Ingegneria gestionale;63;63049;12;M;6
2015/2016;6301;Napoli Federico II;99999;Ingegneria per l'ambiente e il territorio;63;63049;11;M;6
2015/2016;6301;Napoli Federico II;L-15;Corso di Laurea Interfacolta in Scienze del Turismo Ad Indirizzo Manageriale;63;63049;7;M;6
2015/2016;6301;Napoli Federico II;L-21;Corso di Laurea in Urbanistica Paesaggio Territorio Ambiente;63;63049;11;M;6
2015/2016;6301;Napoli Federico II;LM-18;Corso di Laurea Magistrale in Informatica;63;63049;10;M;6
2015/2016;6301;Napoli Federico II;LM-37;Corso di Laurea Magistrale in Lingue e Letterature Moderne Europee;63;63049;4;F;6
2015/2016;6301;Napoli Federico II;LM-84;Corso di Laurea Magistrale in Scienze Storiche;63;63049;3;M;6
2015/2016;6301;Napoli Federico II;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);63;63049;14;F;6
2015/2016;6302;Napoli Parthenope;17;Amministrazione e Controllo;63;63049;7;F;6
2015/2016;6302;Napoli Parthenope;28;Economia e Commercio;63;63049;7;M;6
2015/2016;6302;Napoli Parthenope;31;Scienze Giuridiche;63;63049;8;M;6
2015/2016;6302;Napoli Parthenope;31;Scienze Giuridiche;63;63050;8;F;6
2015/2016;6303;Napoli L'Orientale;29;Filosofia e Comunicazione;63;63049;3;F;6
2015/2016;6304;Napoli Benincasa;99999;Pedagogia;63;63049;1;F;6
2015/2016;6304;Napoli Benincasa;L-15;Turismo per i Beni Culturali;63;63049;7;M;6
2015/2016;6306;Napoli Vanvitelli;10;Ingegneria Aerospaziale;61;61005;12;M;6
2015/2016;6306;Napoli Vanvitelli;28/S;Ingegneria Civile;61;61005;11;M;6
2015/2016;6306;Napoli Vanvitelli;35/S;Ingegneria Informatica;61;61005;12;M;6
2015/2016;6306;Napoli Vanvitelli;9;Ingegneria Informatica;61;61005;12;F;6
2015/2016;6306;Napoli Vanvitelli;99999;Medicina e chirurgia;61;61022;14;F;6
2015/2016;6306;Napoli Vanvitelli;99999;Medicina e chirurgia;61;61022;14;M;6
2015/2016;6306;Napoli Vanvitelli;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);64;64038;14;M;6
2015/2016;6306;Napoli Vanvitelli;L/SNT2;Terapia della Neuro e Psicomotricita dell'Eta Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricita dell'Eta Evolutiva);63;63049;14;M;6
2015/2016;6306;Napoli Vanvitelli;L-18;Economia e Professione;61;61015;7;F;6
2015/2016;6306;Napoli Vanvitelli;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);63;63049;14;F;6
2015/2016;6501;Salerno;23;Discipline delle Arti Visive, della Musica e dello Spettacolo;65;65052;2;M;6
2015/2016;6501;Salerno;25;Fisica;65;65052;9;M;6
2015/2016;6501;Salerno;29;Filosofia;65;65052;3;M;6
2015/2016;6501;Salerno;99999;Informatica;65;65013;10;F;6
2015/2016;6501;Salerno;99999;Lingue e letterature straniere moderne;65;65052;4;F;6
2015/2016;6501;Salerno;99999;Scienze della comunicazione;65;65052;5;M;6
2015/2016;6501;Salerno;L-31;Informatica Applicata;65;65052;10;M;6
2015/2016;6501;Salerno;LM-46;Odontoiatria e Protesi Dentaria;65;65013;14;M;6
2015/2016;6601;L'Aquila;9;Ingegneria Elettronica;66;66049;12;F;6
2015/2016;6601;L'Aquila;99999;Scienze dell'educazione;66;66049;1;F;6
2015/2016;6601;L'Aquila;L-9;Ingegneria Gestionale;66;66049;12;F;6
2015/2016;6601;L'Aquila;LM-14;Studi Letterari e Culturali;66;66049;3;M;6
2015/2016;6601;L'Aquila;LM-75;Gestione degli Ecosistemi Terrestri e delle Acque Interne;66;66049;9;F;6
2015/2016;6601;L'Aquila;SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);66;66049;14;F;6
2015/2016;6701;Teramo;17;Economia Bancaria Finanziaria e Assicurativa;67;67041;7;F;6
2015/2016;6701;Teramo;LM-09;Biotecnologie della Riproduzione;67;67041;9;M;6
2015/2016;6901;Chieti e Pescara;16;Corso di Laurea in Scienze Geologiche;69;69022;9;M;6
2015/2016;6901;Chieti e Pescara;3;Corso di Laurea in Traduttori e Interpreti;68;68028;4;F;6
2015/2016;6901;Chieti e Pescara;57/S;Management delle Politiche e dei Servizi Sociali;69;69022;14;F;6
2015/2016;6901;Chieti e Pescara;99999;Filosofia;69;69022;3;F;6
2015/2016;6901;Chieti e Pescara;99999;Lettere;69;69022;3;M;6
2015/2016;6901;Chieti e Pescara;99999;Odontoiatria e protesi dentaria;69;69022;14;M;6
2015/2016;6901;Chieti e Pescara;L-33;Economia e Finanza;68;68028;7;F;6
2015/2016;6901;Chieti e Pescara;L-5;Filosofia;69;69022;3;M;6
2015/2016;6901;Chieti e Pescara;LM-48;Urbanistica Sostenibile;68;68028;11;M;6
2015/2016;6901;Chieti e Pescara;LM-77;Economia e Amministrazione delle Imprese;68;68028;7;F;6
2015/2016;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;17;Economia e Management dei Servizi Sanitari;69;69094;7;M;6
2015/2016;7001;Molise;LM-89;Letteratura e Storia dell'Arte;70;70006;2;M;6
2015/2016;7001;Molise;SNT1;Infermieristica;70;70078;14;F;6
2015/2016;7101;Foggia;17;Economia Aziendale;71;71051;7;F;6
2015/2016;7101;Foggia;18;Scienze della Formazione Continua;71;71024;1;M;6
2015/2016;7101;Foggia;SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);71;71024;14;F;6
2015/2016;7201;Bari;1;Biotecnologie Sanitarie e Farmaceutiche;72;72006;9;F;6
2015/2016;7201;Bari;104/S;Teoria e Prassi della Traduzione;72;72006;4;F;6
2015/2016;7201;Bari;16;Scienze Geologiche;72;72006;9;M;6
2015/2016;7201;Bari;18-bis;Scienze della Formazione Primaria;72;72006;1;M;6
2015/2016;7201;Bari;20;Tecnologie delle Trasformazioni e Qualita dei Prodotti Agro Alimentari;72;72006;13;F;6
2015/2016;7201;Bari;25;Fisica;72;72006;9;F;6
2015/2016;7201;Bari;38;Scienze Storiche e Sociali;72;72006;3;M;6
2015/2016;7201;Bari;56/S;Programmazione e Gestione dei Servizi Educativi e Formativi;72;72006;1;F;6
2015/2016;7201;Bari;58/S;Psicologia Clinica dello Sviluppo e delle Relazioni;72;72006;6;F;6
2015/2016;7201;Bari;99999;Scienze geologiche;72;72006;9;M;6
2015/2016;7201;Bari;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);72;72006;14;M;6
2015/2016;7201;Bari;L-19;Scienze della Formazione;72;72006;1;M;6
2015/2016;7201;Bari;L-20;Scienze della Comunicazione e dell'Animazione Socio-Culturale;73;73027;5;M;6
2015/2016;7201;Bari;L-29;Tecniche Erboristiche;72;72006;9;M;6
2015/2016;7201;Bari;LM-38;Lingue Moderne per la Cooperazione Internazionale;72;72006;4;M;6
2015/2016;7201;Bari;LM-50;Consulente per i Servizi alla Persona ed alle Imprese;72;72006;1;F;6
2015/2016;7201;Bari;LM-56;Economia e Gestione delle Aziende e dei Servizi Turistici;72;72006;7;M;6
2015/2016;7201;Bari;LM-84;Scienze Storiche;72;72006;3;M;6
2015/2016;7201;Bari;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);72;72006;14;M;6
2015/2016;7201;Bari;SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);72;72006;14;M;6
2015/2016;7202;Bari Politecnico;10;Corso di Laurea in Ingegneria Meccanica;72;72006;12;F;6
2015/2016;7202;Bari Politecnico;99999;Ingegneria meccanica;72;72006;12;F;6
2015/2016;7202;Bari Politecnico;L-7;Ingegneria dell'Ambiente;73;73027;11;F;6
2015/2016;7202;Bari Politecnico;L-9;Ingegneria dei Sistemi Industriali ed Elettronici;73;73027;12;F;6
2015/2016;7202;Bari Politecnico;LM-29;Ingegneria Elettronica;72;72006;12;F;6
2015/2016;7501;Salento;1;Biotecnologie;75;75035;9;M;6
2015/2016;7501;Salento;10;Ingegneria Gestionale;74;74001;12;M;6
2015/2016;7501;Salento;18;Esperti della Formazione;75;75035;1;F;6
2015/2016;7501;Salento;99999;Fisica;75;75035;9;M;6
2015/2016;7501;Salento;99999;Scienze economiche e bancarie;75;75035;7;F;6
2015/2016;7501;Salento;99999;Scienze economiche e bancarie;75;75035;7;M;6
2015/2016;7501;Salento;L-39;Servizio Sociale;74;74001;14;M;6
2015/2016;7501;Salento;LM-85 bis;Scienze della Formazione Primaria;75;75035;1;M;6
2015/2016;7501;Salento;LM-88;Sociologia e Ricerca Sociale;74;74001;5;M;6
2015/2016;7601;Basilicata;20;Tecnologie Agrarie;76;76063;13;F;6
2015/2016;7601;Basilicata;21;Chimica;76;76063;9;M;6
2015/2016;7601;Basilicata;4;Ingegneria Edile;76;76063;11;M;6
2015/2016;7601;Basilicata;5;Lettere;76;76063;3;M;6
2015/2016;7601;Basilicata;99999;Ingegneria edile;76;76063;11;F;6
2015/2016;7601;Basilicata;99999;Ingegneria edile;76;76063;11;M;6
2015/2016;7601;Basilicata;99999;Ingegneria meccanica;76;76063;12;M;6
2015/2016;7601;Basilicata;99999;Lingue e letterature straniere moderne;76;76063;4;M;6
2015/2016;7601;Basilicata;99999;Matematica;76;76063;9;F;6
2015/2016;7601;Basilicata;99999;Scienze e tecnologie agrarie;76;76063;13;M;6
2015/2016;7601;Basilicata;LM-32;Ingegneria Informatica e delle Tecnologie dell'Informazione;76;76063;12;F;6
2015/2016;7601;Basilicata;LM-54;Scienze Chimiche;76;76063;9;F;6
2015/2016;7601;Basilicata;LM-70;Gestione Sostenibile della Qualita Alimentare - Sustainable Management Of Food Quality ?Edamus?;76;76063;13;F;6
2015/2016;7801;Calabria;23;Discipline delle Arti, della Musica e dello Spettacolo;78;78102;2;F;6
2015/2016;7801;Calabria;29;Filosofia e Scienze Umane;78;78102;3;M;6
2015/2016;7801;Calabria;3;Mediazione Linguistica;78;78102;4;M;6
2015/2016;7801;Calabria;4;Ingegneria Edile;78;78102;11;M;6
2015/2016;7801;Calabria;84/S;Economia Aziendale;78;78102;7;F;6
2015/2016;7801;Calabria;9;Ingegneria Gestionale;101;101010;12;M;6
2015/2016;7801;Calabria;99999;Discipline dell'arte, della musica e dello spettacolo;78;78102;2;M;6
2015/2016;7801;Calabria;99999;Ingegneria per l'ambiente e il territorio;78;78102;11;M;6
2015/2016;7801;Calabria;99999;Lingue e letterature straniere;78;78102;4;M;6
2015/2016;7801;Calabria;99999;Scienze economiche e sociali;78;78102;7;F;6
2015/2016;7801;Calabria;99999;Scienze politiche;78;78102;5;M;6
2015/2016;7801;Calabria;LM-11;Scienze e Tecnologie per la Conservazione e il Restauro dei Beni Culturali;78;78102;9;M;6
2015/2016;7801;Calabria;LM-18;Informatica;78;78102;10;F;6
2015/2016;7801;Calabria;LM-54;Chimica;78;78102;9;M;6
2015/2016;7801;Calabria;LM-92;Teoria della Comunicazione e Comunicazione Pubblica;78;78102;5;M;6
2015/2016;7901;Catanzaro;22/S;Giurisprudenza;79;79023;8;F;6
2015/2016;7901;Catanzaro;40;Scienze e Tecnologie delle Produzioni Animali;79;79023;13;F;6
2015/2016;7901;Catanzaro;40;Scienze e Tecnologie delle Produzioni Animali;79;79023;13;M;6
2015/2016;7901;Catanzaro;52/S;Odontoiatria e Protesi Dentaria;79;79023;14;M;6
2015/2016;7901;Catanzaro;L/SNT2;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);79;79023;14;F;6
2015/2016;7901;Catanzaro;L/SNT2;Podologia (Abilitante alla Professione Sanitaria di Podologo);79;79023;14;F;6
2015/2016;7901;Catanzaro;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);79;79023;14;M;6
