AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2018/2019;5817;Roma Link Campus;L-18;Economia Aziendale Internazionale;58;58091;7;M;6
2018/2019;5817;Roma Link Campus;LM-56;Consulenza del Lavoro e Sistemi di Workfare;58;58091;7;F;6
2018/2019;6001;Cassino;14;Scienze della Comunicazione;60;60074;5;F;6
2018/2019;6001;Cassino;L-14;Operatore Giuridico per le Organizzazioni Complesse;60;60019;8;M;6
2018/2019;6001;Cassino;L-20;Scienze della Comunicazione;60;60074;5;M;6
2018/2019;6001;Cassino;LM-56;Economics And Entrepreneurship - Economia e Imprenditorialita;60;60019;7;F;6
2018/2019;6201;Sannio;17;Economia e Commercio;62;62008;7;F;6
2018/2019;6301;Napoli Federico II;1;Corso di Laurea in Biotecnologie per la Salute;63;63049;9;F;6
2018/2019;6301;Napoli Federico II;10;Corso di Laurea in Ingegneria Gestionale della Logistica e della Produzione;63;63049;12;M;6
2018/2019;6301;Napoli Federico II;19;Corso di Laurea in Scienze Politiche dell'Amministrazione;63;63049;5;F;6
2018/2019;6301;Napoli Federico II;29;Corso di Laurea in Filosofia;63;63049;3;F;6
2018/2019;6301;Napoli Federico II;36;Corso di Laurea in Sociologia;63;63049;5;F;6
2018/2019;6301;Napoli Federico II;36;Corso di Laurea in Sociologia;63;63049;5;M;6
2018/2019;6301;Napoli Federico II;4;Corso di Laurea in Scienze dell'Architettura;63;63049;11;M;6
2018/2019;6301;Napoli Federico II;9;Corso di Laurea in Ingegneria Informatica;63;63049;12;F;6
2018/2019;6301;Napoli Federico II;99999;Economia aziendale;63;63049;7;F;6
2018/2019;6301;Napoli Federico II;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);63;63049;14;M;6
2018/2019;6301;Napoli Federico II;L/SNT3;Tecniche Audiometriche (Abilitante alla Professione Sanitaria di Audiometrista);63;63049;14;M;6
2018/2019;6301;Napoli Federico II;L-25;Scienze Forestali e Ambientali;63;63059;13;M;6
2018/2019;6301;Napoli Federico II;L-36;Corso di Laurea in Scienze Politiche;63;63049;5;M;6
2018/2019;6301;Napoli Federico II;L-40;Corso di Laurea in Sociologia;63;63049;5;M;6
2018/2019;6301;Napoli Federico II;LM-16;Corso di Laurea Magistrale in Finanza;63;63049;7;M;6
2018/2019;6301;Napoli Federico II;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);63;63049;14;M;6
2018/2019;6302;Napoli Parthenope;17;Economia Aziendale;63;63049;7;M;6
2018/2019;6304;Napoli Benincasa;L-15;Progettazione e Gestione del Turismo Culturale;63;63049;7;F;6
2018/2019;6304;Napoli Benincasa;LM-85;Pedagogia e Formazione Continua: Scuola, Comunita', Territorio;63;63049;1;M;6
2018/2019;6306;Napoli Vanvitelli;17;Economia e Amministrazione delle Imprese;61;61015;7;F;6
2018/2019;6306;Napoli Vanvitelli;34;Tecniche Psicologiche per la Persona e la Comunita;61;61022;6;M;6
2018/2019;6306;Napoli Vanvitelli;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);64;64038;14;M;6
2018/2019;6307;Napoli Pegaso - telematica;LM-47;Management dello Sport e delle Attivita Motorie;63;63049;15;M;6
2018/2019;6501;Salerno;10;Ingegneria Gestionale;65;65052;12;M;6
2018/2019;6501;Salerno;12;Scienze Biologiche;65;65052;9;M;6
2018/2019;6501;Salerno;13;Beni Culturali;65;65052;2;F;6
2018/2019;6501;Salerno;14;Scienze della Comunicazione;65;65052;5;F;6
2018/2019;6501;Salerno;26;Informatica Applicata;65;65052;10;F;6
2018/2019;6501;Salerno;5;Discipline Letterarie;65;65052;3;F;6
2018/2019;6501;Salerno;8;Ingegneria Civile per l'Ambiente ed il Territorio;65;65052;11;M;6
2018/2019;6501;Salerno;9;Ingegneria Informatica;65;65052;12;M;6
2018/2019;6501;Salerno;99999;Ingegneria meccanica;65;65052;12;M;6
2018/2019;6501;Salerno;LM-52;Scienze delle Relazioni Internazionali;65;65052;5;M;6
2018/2019;6501;Salerno;LM-59;Comunicazione d'Impresa e Comunicazione Pubblica;65;65052;5;M;6
2018/2019;6601;L'Aquila;14;Culture per la Comunicazione;66;66049;5;F;6
2018/2019;6601;L'Aquila;2;Operatore Giuridico d'Impresa;66;66049;8;F;6
2018/2019;6601;L'Aquila;9;Ingegneria Elettronica;66;66049;12;M;6
2018/2019;6601;L'Aquila;99999;Ingegneria civile;66;66049;11;M;6
2018/2019;6601;L'Aquila;99999;Lingue e letterature straniere;66;66049;4;F;6
2018/2019;6601;L'Aquila;L/SNT2;Terapia della Neuro e Psicomotricita dell'Eta Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricita dell'Eta Evolutiva);66;66049;14;M;6
2018/2019;6601;L'Aquila;L-11;Lingue e Mediazione Culturale;66;66049;4;M;6
2018/2019;6601;L'Aquila;LM-17;Atmospheric Science And Technology;66;66049;9;M;6
2018/2019;6601;L'Aquila;LM-75;Biologia Ambientale e Gestione degli Ecosistemi;66;66049;9;M;6
2018/2019;6701;Teramo;14;Scienze della Comunicazione;67;67041;5;F;6
2018/2019;6701;Teramo;99999;Scienze politiche;67;67041;5;F;6
2018/2019;6701;Teramo;L-15;Scienze del Turismo ;67;67041;7;M;6
2018/2019;6701;Teramo;LM-70;Scienze e Tecnologie Alimentari;67;67030;13;M;6
2018/2019;6901;Chieti e Pescara;36;Corso di Laurea in Sociologia;69;69022;5;M;6
2018/2019;6901;Chieti e Pescara;84/S;Economia e Management;68;68028;7;M;6
2018/2019;6901;Chieti e Pescara;99999;Lingue e letterature straniere;68;68028;4;M;6
2018/2019;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;L-18;Economia e Management dei Servizi Sanitari;69;69094;7;M;6
2018/2019;7001;Molise;LM-62;Scienze Politiche e delle Istituzioni Europee;94;94023;5;F;6
2018/2019;7001;Molise;LM-73;Scienze e Tecnologie Forestali ed Ambientali;70;70006;13;M;6
2018/2019;7101;Foggia;99999;Lettere;71;71024;3;F;6
2018/2019;7201;Bari;12;Biologia Cellulare e Molecolare;72;72006;9;F;6
2018/2019;7201;Bari;21;Chimica;72;72006;9;F;6
2018/2019;7201;Bari;26;Informatica e Comunicazione Digitale;72;72006;10;M;6
2018/2019;7201;Bari;28;Economia e Commercio - Sede di Taranto;73;73027;7;F;6
2018/2019;7201;Bari;5;Lettere;72;72006;3;M;6
2018/2019;7201;Bari;52/S;Odontoiatria e Protesi Dentaria;72;72006;14;M;6
2018/2019;7201;Bari;99999;Materie letterarie;72;72006;3;F;6
2018/2019;7201;Bari;99999;Psicologia;72;72006;6;F;6
2018/2019;7201;Bari;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);72;72006;14;M;6
2018/2019;7201;Bari;L-29;Informazione Scientifica sul Farmaco;72;72006;9;F;6
2018/2019;7201;Bari;LM-69;Scienze Agro-Ambientali e Territoriali;72;72006;13;F;6
2018/2019;7202;Bari Politecnico;32/S;Corso di Laurea Specialistica in Ingegneria Elettronica;72;72006;12;M;6
2018/2019;7202;Bari Politecnico;9;Corso di Laurea in Ingegneria dell'Automazione;72;72006;12;M;6
2018/2019;7202;Bari Politecnico;99999;Ingegneria elettronica;72;72006;12;F;6
2018/2019;7202;Bari Politecnico;L-8;Ingegneria dei Sistemi Aerospaziali;73;73027;12;F;6
2018/2019;7202;Bari Politecnico;LM-35;Ingegneria per l'Ambiente e il Territorio;73;73027;11;M;6
2018/2019;7501;Salento;17;Management Aziendale;75;75035;7;M;6
2018/2019;7501;Salento;18;Educatori Professionali;75;75035;1;F;6
2018/2019;7501;Salento;36;Sociologia;74;74001;5;F;6
2018/2019;7501;Salento;99999;Lettere;75;75035;3;M;6
2018/2019;7501;Salento;L-1;Beni Archeologici;75;75035;2;F;6
2018/2019;7501;Salento;LM-11;Diagnostica dei Beni Culturali;75;75035;9;F;6
2018/2019;7601;Basilicata;16;Scienze Geologiche;76;76063;9;F;6
2018/2019;7601;Basilicata;99999;Ingegneria civile;76;76063;11;M;6
2018/2019;7601;Basilicata;LM-2;Asa: Archeologia e Storia dell'Arte;77;77014;3;F;6
2018/2019;7601;Basilicata;LM-33;Ingegneria Meccanica;76;76063;12;F;6
2018/2019;7601;Basilicata;LM-40;Matematica;76;76063;9;M;6
2018/2019;7601;Basilicata;LM-49;Scienze del Turismo e dei Patrimoni Culturali;77;77014;7;M;6
2018/2019;7601;Basilicata;LM-56;Economia delle Risorse Naturali e Culturali;76;76063;7;M;6
2018/2019;7601;Basilicata;LM-78;Scienze Filosofiche e della Comunicazione;76;76063;3;M;6
2018/2019;7801;Calabria;13;Conservazione dei Beni Culturali;78;78102;2;F;6
2018/2019;7801;Calabria;32;Matematica;78;78102;9;F;6
2018/2019;7801;Calabria;8;Ingegneria per l'Ambiente e il Territorio;78;78102;11;M;6
2018/2019;7801;Calabria;9;Ingegneria Gestionale;78;78102;12;F;6
2018/2019;7801;Calabria;99999;Discipline economiche e sociali;78;78102;7;F;6
2018/2019;7801;Calabria;99999;Farmacia;78;78102;14;M;6
2018/2019;7801;Calabria;99999;Filosofia;78;78102;3;F;6
2018/2019;7801;Calabria;99999;Economia e commercio;78;78102;7;M;6
2018/2019;7801;Calabria;99999;Scienze biologiche;78;78102;9;F;6
2018/2019;7801;Calabria;LM-56;Economia Applicata;78;78102;7;M;6
2018/2019;7901;Catanzaro;19;Organizzazione delle Amministrazioni Pubbliche e Private;79;79023;5;M;6
2018/2019;7901;Catanzaro;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);79;79023;14;M;6
2018/2019;8001;Reggio Calabria;28;Scienze Economiche;80;80063;7;M;6
2018/2019;8001;Reggio Calabria;4;Costruzione e Gestione dell'Architettura;80;80063;11;M;6
2018/2019;8001;Reggio Calabria;LM-85 bis;Scienze della Formazione Primaria;80;80063;1;M;6
2018/2019;8201;Palermo;12;Scienze Biologiche;85;85004;9;M;6
2018/2019;8201;Palermo;14/S;Chimica e Tecnologia Farmaceutiche;82;82053;14;M;6
2018/2019;8201;Palermo;34;Scienze e Tecniche della Psicologia dello Sviluppo e dell'Educazione;82;82053;6;F;6
2018/2019;8201;Palermo;5;Lettere Moderne;82;82053;3;M;6
2018/2019;8201;Palermo;8;Ingegneria Civile;82;82053;11;M;6
2018/2019;8201;Palermo;8;Ingegneria per l'Ambiente e il Territorio;82;82053;11;F;6
2018/2019;8201;Palermo;9;Ingegneria Elettronica;82;82053;12;M;6
2018/2019;8201;Palermo;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);82;82053;14;M;6
2018/2019;8201;Palermo;L-16;Scienze dell'Amministrazione e dell'Organizzazione;82;82053;5;F;6
2018/2019;8201;Palermo;L-32;Scienze Ambientali;82;82053;9;F;6
2018/2019;8201;Palermo;L-9;Ingegneria della Sicurezza;82;82053;12;F;6
2018/2019;8201;Palermo;LM-35;Ingegneria per l'Ambiente e il Territorio;82;82053;11;F;6
2018/2019;8201;Palermo;LM-78;Scienze Filosofiche;82;82053;3;M;6
2018/2019;8301;Messina;26;Informatica;83;83048;10;M;6
2018/2019;8301;Messina;31;Scienze Giuridiche;89;89021;8;M;6
2018/2019;8301;Messina;33;Scienze Motorie e Sportive;83;83048;15;M;6
2018/2019;8301;Messina;99999;Ingegneria civile;83;83048;11;F;6
2018/2019;8301;Messina;99999;Scienze politiche;83;83048;5;M;6
2018/2019;8301;Messina;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);83;83048;14;M;6
2018/2019;8301;Messina;L-14;Giurista delle Amministrazioni Pubbliche e di Impresa;83;83048;8;M;6
2018/2019;8301;Messina;L-20;Scienze della Comunicazione;83;83048;5;M;6
2018/2019;8301;Messina;L-36;Scienze delle Relazioni Internazionali;83;83048;5;F;6
2018/2019;8301;Messina;L-36;Scienze delle Relazioni Internazionali e Politiche;83;83048;5;M;6
2018/2019;8301;Messina;LM-09;Biotecnologie per la Salute;83;83048;9;M;6
2018/2019;8301;Messina;LM-14;Civiltà Letteraria dell'Italia Medievale e Moderna;83;83048;3;M;6
2018/2019;8301;Messina;LM-18;Ingegneria e Scienze Informatiche;83;83048;10;M;6
2018/2019;8301;Messina;LM-51;Psicologia;83;83048;6;M;6
2018/2019;8301;Messina;LM-55;Scienze Cognitive e Teorie della Comunicazione;83;83048;6;M;6
2018/2019;8301;Messina;LM-56;Economia;83;83048;7;F;6
2018/2019;8701;Catania;11;Studi Comparatistici;88;88009;4;F;6
2018/2019;8701;Catania;19;Scienze del Governo e dell'Amministrazione Sede di Modica (Rg);88;88006;5;F;6
2018/2019;8701;Catania;24;Tossicologia dell'Ambiente;87;87015;9;M;6
2018/2019;8701;Catania;33;Scienze Motorie;87;87015;15;M;6
2018/2019;8701;Catania;36/S;Ingegneria Meccanica;87;87015;12;M;6
2018/2019;8701;Catania;58/S;Psicologia;87;87015;6;F;6
2018/2019;8701;Catania;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);87;87015;14;M;6
2018/2019;8701;Catania;L-42;Storia e Scienze dell'Amministrazione;87;87015;3;F;6
2018/2019;8701;Catania;LM-56;Economia e Gestione delle Amministrazioni Pubbliche;87;87015;7;M;6
2018/2019;8701;Catania;LM-67;Scienze e Tecniche delle Attivita Motorie Preventive e Adattate;87;87015;14;F;6
2018/2019;8701;Catania;LM-75;Scienze per la Tutela dell'Ambiente (Sta);87;87015;9;F;6
2018/2019;8701;Catania;LM-87;Programmazione e Gestione delle Politiche e dei Servizi Sociali;87;87015;14;M;6
2018/2019;8701;Catania;LM-88;Sociologia;87;87015;5;M;6
2018/2019;9001;Sassari;14/S;Chimica e Tecnologia Farmaceutiche;90;90064;14;M;6
2018/2019;9001;Sassari;14/S;Farmacia;90;90064;14;M;6
2018/2019;9001;Sassari;19;Scienze dell'Amministrazione e Gestione delle Risorse Umane;90;90064;5;F;6
2018/2019;9001;Sassari;52/S;Odontoiatria e Protesi Dentaria;90;90064;14;M;6
2018/2019;9001;Sassari;99999;Farmacia;90;90064;14;F;6
2018/2019;9001;Sassari;LM-78;Scienze dell'Uomo;90;90064;3;F;6
2018/2019;9001;Sassari;LM-86;Wildlife Management, Conservation, And Control;90;90064;13;F;6
2018/2019;9201;Cagliari;10;Elettrica;92;92009;12;M;6
2018/2019;9201;Cagliari;14/S;Chimica e Tecnologia Farmaceutiche;92;92009;14;M;6
2018/2019;9201;Cagliari;58/S;Psicologia;92;92009;6;F;6
2018/2019;9201;Cagliari;9;Ingegneria Elettronica;92;92009;12;F;6
2018/2019;9201;Cagliari;99999;Psicologia;92;92009;6;M;6
2018/2019;9201;Cagliari;99999;Scienze naturali;92;92009;9;F;6
2018/2019;9201;Cagliari;L-22;Scienze delle Attività Motorie e Sportive;92;92009;15;F;6
2018/2019;9201;Cagliari;LM-15;Filologie e Letterature Classiche e Moderne;92;92009;3;M;6
2018/2019;9201;Cagliari;LM-27;Ingegneria delle Telecomunicazioni;92;92009;12;F;6
2018/2019;9201;Cagliari;LM-62;Politiche, Societa e Territorio;92;92009;5;F;6
2017/2018;101;Torino;11;Lingue e Letterature Straniere;1;1272;4;F;6
2017/2018;101;Torino;17;Banca, Borsa e Assicurazione;1;1272;7;F;6
2017/2018;101;Torino;17;Economia Aziendale;5;5005;7;F;6
2017/2018;101;Torino;21;Chimica;1;1272;9;F;6
2017/2018;101;Torino;28;Economia e Commercio;1;1272;7;F;6
2017/2018;101;Torino;32;Matematica;1;1272;9;F;6
2017/2018;101;Torino;39;Scienze del Turismo;1;1272;7;M;6
2017/2018;101;Torino;71/S;Scienze dell'Amministrazione;1;1272;5;M;6
2017/2018;101;Torino;99999;Storia;1;1272;3;F;6
2017/2018;101;Torino;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);1;1272;14;M;6
2017/2018;101;Torino;L-29;Informazione Scientifica sul Farmaco;1;1272;9;M;6
2017/2018;101;Torino;L-36;Studi Internazionali, dello Sviluppo e della Cooperazione;1;1272;5;M;6
2017/2018;101;Torino;LM-62;Scienze del Governo e dell'Amministrazione;1;1272;5;M;6
2017/2018;101;Torino;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere) - (Sede di Asti);5;5005;14;F;6
2017/2018;102;Torino Politecnico;10;Ingegneria Biomedica;1;1272;12;M;6
2017/2018;102;Torino Politecnico;10;Ingegneria Meccanica;4;4130;12;M;6
2017/2018;102;Torino Politecnico;10;Ingegneria Meccanica;6;6003;12;M;6
2017/2018;102;Torino Politecnico;28/S;Ingegneria Civile;1;1272;11;M;6
2017/2018;102;Torino Politecnico;4/S;Architettura;1;1272;11;F;6
2017/2018;102;Torino Politecnico;4/S;Architettura;1;1272;11;M;6
2017/2018;102;Torino Politecnico;8;Ingegneria Civile (Vercelli);2;2158;11;M;6
2017/2018;102;Torino Politecnico;LM-44;Physics Of Complex Systems (Fisica dei Sistemi Complessi);1;1272;12;F;6
2017/2018;201;Piemonte Orientale;31;Scienze Giuridiche;6;6003;8;F;6
2017/2018;201;Piemonte Orientale;L-14;Informatica Giuridica per la Pubblica Amministrazione e per le Imprese;6;6003;8;F;6
2017/2018;1001;Genova;29;Filosofia;10;10025;3;M;6
2017/2018;1001;Genova;3;Comunicazione Interculturale;10;10025;4;F;6
2017/2018;1001;Genova;31;Scienze Giuridiche;10;10025;8;M;6
2017/2018;1001;Genova;4/S;Ingegneria Edile - Architettura;10;10025;11;M;6
2017/2018;1001;Genova;99999;Farmacia;10;10025;14;F;6
2017/2018;1001;Genova;99999;Ingegneria informatica;10;10025;12;M;6
2017/2018;1001;Genova;L-32;Scienze Ambientali;10;10025;9;M;6
2017/2018;1001;Genova;L-6;Scienze Geografiche per il Territorio, il Turismo e il Paesaggio Culturale;10;10025;5;M;6
2017/2018;1001;Genova;LM-14;Letterature e Civilta Moderne;10;10025;3;F;6
2017/2018;1001;Genova;LM-15;Scienze dell'Antichità: Archeologia, Filologia e Letterature, Storia;10;10025;3;F;6
2017/2018;1001;Genova;LM-2;Scienze dell'Antichità: Archeologia, Filologia e Letterature, Storia;10;10025;3;F;6
2017/2018;1001;Genova;LM-4;Ingegneria Edile-Architettura;10;10025;11;M;6
2017/2018;1001;Genova;LM-68;Scienze e Tecniche dello Sport;10;10025;15;F;6
2017/2018;1202;Insubria;31;Corso di Laurea in Scienze Giuridiche;13;13075;8;M;6
2017/2018;1202;Insubria;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);12;12133;14;F;6
2017/2018;1202;Insubria;LM-38;Lingue Moderne per la Comunicazione e la Cooperazione Internazionale;13;13075;4;M;6
2017/2018;1301;Novedrate e-Campus - telematica;28;Corso di Laurea in Economia e Commercio;13;13163;7;F;6
2017/2018;1501;Milano;11;Lingue e Letterature Straniere;15;15146;4;M;6
2017/2018;1501;Milano;2;Scienze dei Servizi Giuridici;15;15146;8;F;6
2017/2018;1501;Milano;20;Scienze e Tecnologie Agrarie;15;15146;13;M;6
2017/2018;1501;Milano;27;Scienze Naturali;15;15146;9;F;6
2017/2018;1501;Milano;27;Scienze Naturali;15;15146;9;M;6
2017/2018;1501;Milano;99999;Matematica;15;15146;9;F;6
2017/2018;1501;Milano;99999;Scienze e tecnologie agrarie;15;15146;13;M;6
2017/2018;1501;Milano;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);15;15130;14;M;6
2017/2018;1501;Milano;L-38;Produzioni Animali, Alimenti e Salute;15;15146;13;F;6
2017/2018;1501;Milano;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;15;15146;14;M;6
2017/2018;1501;Milano;LM-09;Biotecnologie Mediche e Medicina Molecolare;15;15146;9;F;6
2017/2018;1501;Milano;LM-11;Scienze per la Conservazione e la Diagnostica dei Beni Culturali;15;15146;9;M;6
2017/2018;1501;Milano;LM-62;Scienze del Lavoro;15;15146;5;M;6
2017/2018;1501;Milano;LM-65;Scienze dello Spettacolo;15;15146;2;F;6
2017/2018;1502;Milano Politecnico;L-17;Architettura delle Costruzioni;15;15146;11;F;6
2017/2018;1502;Milano Politecnico;L-21;Urbanistica;15;15146;11;F;6
2017/2018;1502;Milano Politecnico;L-8;Ingegneria delle Telecomunicazioni;15;15146;12;F;6
2017/2018;1502;Milano Politecnico;LM-25;Ingegneria dell'Automazione;15;15146;12;M;6
2017/2018;1502;Milano Politecnico;LM-31;Ingegneria Gestionale;15;15146;12;F;6
2017/2018;1502;Milano Politecnico;LM-32;Ingegneria Informatica;13;13075;12;M;6
2017/2018;1502;Milano Politecnico;LM-33;Mechanical Engineering - Ingegneria Meccanica;97;97042;12;F;6
2017/2018;1502;Milano Politecnico;LM-35;Environmental And Geomatic Engineering;13;13075;11;M;6
2017/2018;1503;Milano Bocconi;99999;Economia delle istituzioni e dei mercati finanziari;15;15146;7;M;6
2017/2018;1503;Milano Bocconi;LM-56;Discipline Economiche e Sociali - Economic And Social Sciences;15;15146;7;F;6
2017/2018;1504;Milano Cattolica;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);21;21008;14;M;6
2017/2018;1504;Milano Cattolica;L-25;Sustainable Agriculture For Food Quality And Environment;33;33032;13;M;6
2017/2018;1504;Milano Cattolica;LM-50;Consulenza Pedagogica per la Disabilità e la Marginalità;15;15146;1;M;6
2017/2018;1504;Milano Cattolica;LM-50;Progettazione Pedagogica nei Servizi per Minori;33;33032;1;M;6
2017/2018;1504;Milano Cattolica;LM-93;Media Education;15;15146;1;F;6
2017/2018;1508;Milano San Raffaele;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;15;15146;14;F;6
2017/2018;1508;Milano San Raffaele;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;15;15146;14;M;6
2017/2018;1508;Milano San Raffaele;LM-78;Scienze Filosofiche;15;15146;3;M;6
2017/2018;1509;Milano Bicocca;28;Economia delle Banche, delle Assicurazioni e degli Intermediari Finanziari;15;15146;7;M;6
2017/2018;1509;Milano Bicocca;28;Economia e Gestione dei Servizi Turistici;15;15146;7;F;6
2017/2018;1509;Milano Bicocca;34;Scienze e Tecniche Psicologiche;15;15146;6;M;6
2017/2018;1509;Milano Bicocca;36;Sociologia;15;15146;5;F;6
2017/2018;1509;Milano Bicocca;36;Sociologia;15;15146;5;M;6
2017/2018;1509;Milano Bicocca;39;Scienze del Turismo e Comunita Locale;15;15146;7;F;6
2017/2018;1509;Milano Bicocca;99999;Psicologia;15;15146;6;F;6
2017/2018;1509;Milano Bicocca;L/SNT2;Terapia della Neuro e Psicomotricità dell'Età Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricità dell'Età Evolutiva);108;108033;14;M;6
2017/2018;1509;Milano Bicocca;LM-56;Scienze dell'Economia;15;15146;7;F;6
2017/2018;1601;Bergamo;LM-24;Ingegneria delle Costruzioni Edili;16;16091;11;F;6
2017/2018;1601;Bergamo;LM-49;Planning And Management Of Tourism Systems;16;16024;7;M;6
2017/2018;1701;Brescia;31;Scienze Giuridiche;17;17029;8;F;6
2017/2018;1701;Brescia;99999;Ingegneria civile;17;17029;11;F;6
2017/2018;1701;Brescia;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);19;19036;14;M;6
2017/2018;1701;Brescia;LM-67;Science And Technology For Population Health And Wealth;17;17029;14;F;6
